carrier,service_name,service_tier,zone,zone_region,weight_min_lbs,weight_max_lbs,rate_type,rate_usd,effective_date,source_file
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,14,,100.0,499.0,per_lb,9.27,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,15,,100.0,499.0,per_lb,9.27,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,16,,100.0,499.0,per_lb,9.27,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,9,,500.0,999.0,per_lb,14.11,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,10,,500.0,999.0,per_lb,14.11,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,11,,500.0,999.0,per_lb,14.4,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,12,,500.0,999.0,per_lb,14.4,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,13,,500.0,999.0,per_lb,9.25,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,14,,500.0,999.0,per_lb,9.25,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,15,,500.0,999.0,per_lb,9.25,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,16,,500.0,999.0,per_lb,9.25,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,9,,1000.0,1999.0,per_lb,14.09,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,10,,1000.0,1999.0,per_lb,14.09,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,11,,1000.0,1999.0,per_lb,14.38,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,12,,1000.0,1999.0,per_lb,14.38,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,13,,1000.0,1999.0,per_lb,9.23,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,14,,1000.0,1999.0,per_lb,9.23,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,15,,1000.0,1999.0,per_lb,9.23,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,16,,1000.0,1999.0,per_lb,9.23,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,9,,2000.0,,per_lb,14.07,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,10,,2000.0,,per_lb,14.07,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,11,,2000.0,,per_lb,14.36,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,12,,2000.0,,per_lb,14.36,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,13,,2000.0,,per_lb,9.21,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,14,,2000.0,,per_lb,9.21,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,15,,2000.0,,per_lb,9.21,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx First Overnight,EARLY_AM_OVERNIGHT,16,,2000.0,,per_lb,9.21,2026-01-05,FedEx_FirstOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,0,0.5,flat_per_package,85.09,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,0,0.5,flat_per_package,85.09,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,0,0.5,flat_per_package,94.42,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,0,0.5,flat_per_package,94.42,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,0,0.5,flat_per_package,47.9,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,0,0.5,flat_per_package,47.9,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,0,0.5,flat_per_package,47.9,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,0,0.5,flat_per_package,47.9,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,1.0,1.0,flat_per_package,130.21,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,1.0,1.0,flat_per_package,130.21,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,1.0,1.0,flat_per_package,134.58,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,1.0,1.0,flat_per_package,134.58,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,1.0,1.0,flat_per_package,78.45,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,1.0,1.0,flat_per_package,78.45,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,1.0,1.0,flat_per_package,78.45,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,1.0,1.0,flat_per_package,78.45,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,2.0,2.0,flat_per_package,142.11,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,2.0,2.0,flat_per_package,142.11,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,2.0,2.0,flat_per_package,147.76,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,2.0,2.0,flat_per_package,147.76,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,2.0,2.0,flat_per_package,83.52,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,2.0,2.0,flat_per_package,83.52,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,2.0,2.0,flat_per_package,83.52,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,2.0,2.0,flat_per_package,83.52,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,3.0,3.0,flat_per_package,152.97,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,3.0,3.0,flat_per_package,152.97,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,3.0,3.0,flat_per_package,182.45,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,3.0,3.0,flat_per_package,182.45,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,3.0,3.0,flat_per_package,91.06,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,3.0,3.0,flat_per_package,91.06,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,3.0,3.0,flat_per_package,91.06,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,3.0,3.0,flat_per_package,91.06,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,4.0,4.0,flat_per_package,174.21,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,4.0,4.0,flat_per_package,174.21,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,4.0,4.0,flat_per_package,204.88,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,4.0,4.0,flat_per_package,204.88,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,4.0,4.0,flat_per_package,104.6,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,4.0,4.0,flat_per_package,104.6,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,4.0,4.0,flat_per_package,104.6,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,4.0,4.0,flat_per_package,104.6,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,5.0,5.0,flat_per_package,188.54,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,5.0,5.0,flat_per_package,188.54,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,5.0,5.0,flat_per_package,215.5,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,5.0,5.0,flat_per_package,215.5,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,5.0,5.0,flat_per_package,113.61,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,5.0,5.0,flat_per_package,113.61,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,5.0,5.0,flat_per_package,113.61,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,5.0,5.0,flat_per_package,113.61,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,6.0,6.0,flat_per_package,202.2,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,6.0,6.0,flat_per_package,202.2,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,6.0,6.0,flat_per_package,230.61,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,6.0,6.0,flat_per_package,230.61,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,6.0,6.0,flat_per_package,133.5,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,6.0,6.0,flat_per_package,133.5,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,6.0,6.0,flat_per_package,133.5,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,6.0,6.0,flat_per_package,133.5,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,7.0,7.0,flat_per_package,215.57,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,7.0,7.0,flat_per_package,215.57,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,7.0,7.0,flat_per_package,245.72,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,7.0,7.0,flat_per_package,245.72,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,7.0,7.0,flat_per_package,135.82,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,7.0,7.0,flat_per_package,135.82,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,7.0,7.0,flat_per_package,135.82,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,7.0,7.0,flat_per_package,135.82,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,8.0,8.0,flat_per_package,228.62,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,8.0,8.0,flat_per_package,228.62,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,8.0,8.0,flat_per_package,257.25,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,8.0,8.0,flat_per_package,257.25,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,8.0,8.0,flat_per_package,158.42,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,8.0,8.0,flat_per_package,158.42,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,8.0,8.0,flat_per_package,158.42,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,8.0,8.0,flat_per_package,158.42,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,9.0,9.0,flat_per_package,243.4,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,9.0,9.0,flat_per_package,243.4,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,9.0,9.0,flat_per_package,271.35,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,9.0,9.0,flat_per_package,271.35,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,9.0,9.0,flat_per_package,167.9,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,9.0,9.0,flat_per_package,167.9,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,9.0,9.0,flat_per_package,167.9,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,9.0,9.0,flat_per_package,167.9,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,10.0,10.0,flat_per_package,257.65,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,10.0,10.0,flat_per_package,257.65,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,10.0,10.0,flat_per_package,273.15,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,10.0,10.0,flat_per_package,273.15,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,10.0,10.0,flat_per_package,168.87,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,10.0,10.0,flat_per_package,168.87,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,10.0,10.0,flat_per_package,168.87,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,10.0,10.0,flat_per_package,168.87,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,11.0,11.0,flat_per_package,279.99,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,11.0,11.0,flat_per_package,279.99,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,11.0,11.0,flat_per_package,309.06,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,11.0,11.0,flat_per_package,309.06,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,11.0,11.0,flat_per_package,182.99,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,11.0,11.0,flat_per_package,182.99,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,11.0,11.0,flat_per_package,182.99,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,11.0,11.0,flat_per_package,182.99,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,12.0,12.0,flat_per_package,298.87,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,12.0,12.0,flat_per_package,298.87,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,12.0,12.0,flat_per_package,321.77,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,12.0,12.0,flat_per_package,321.77,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,12.0,12.0,flat_per_package,222.29,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,12.0,12.0,flat_per_package,222.29,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,12.0,12.0,flat_per_package,222.29,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,12.0,12.0,flat_per_package,222.29,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,13.0,13.0,flat_per_package,309.56,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,13.0,13.0,flat_per_package,309.56,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,13.0,13.0,flat_per_package,328.06,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,13.0,13.0,flat_per_package,328.06,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,13.0,13.0,flat_per_package,229.31,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,13.0,13.0,flat_per_package,229.31,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,13.0,13.0,flat_per_package,229.31,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,13.0,13.0,flat_per_package,229.31,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,14.0,14.0,flat_per_package,310.63,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,14.0,14.0,flat_per_package,310.63,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,14.0,14.0,flat_per_package,328.7,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,14.0,14.0,flat_per_package,328.7,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,14.0,14.0,flat_per_package,230.18,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,14.0,14.0,flat_per_package,230.18,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,14.0,14.0,flat_per_package,230.18,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,14.0,14.0,flat_per_package,230.18,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,15.0,15.0,flat_per_package,332.03,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,15.0,15.0,flat_per_package,332.03,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,15.0,15.0,flat_per_package,341.27,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,15.0,15.0,flat_per_package,341.27,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,15.0,15.0,flat_per_package,231.16,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,15.0,15.0,flat_per_package,231.16,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,15.0,15.0,flat_per_package,231.16,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,15.0,15.0,flat_per_package,231.16,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,16.0,16.0,flat_per_package,345.19,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,16.0,16.0,flat_per_package,345.19,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,16.0,16.0,flat_per_package,355.7,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,16.0,16.0,flat_per_package,355.7,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,16.0,16.0,flat_per_package,234.0,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,16.0,16.0,flat_per_package,234.0,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,16.0,16.0,flat_per_package,234.0,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,16.0,16.0,flat_per_package,234.0,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,17.0,17.0,flat_per_package,352.86,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,17.0,17.0,flat_per_package,352.86,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,17.0,17.0,flat_per_package,372.4,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,17.0,17.0,flat_per_package,372.4,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,17.0,17.0,flat_per_package,234.29,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,14,,17.0,17.0,flat_per_package,234.29,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,15,,17.0,17.0,flat_per_package,234.29,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,16,,17.0,17.0,flat_per_package,234.29,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,9,,18.0,18.0,flat_per_package,361.58,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,10,,18.0,18.0,flat_per_package,361.58,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,11,,18.0,18.0,flat_per_package,386.77,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,12,,18.0,18.0,flat_per_package,386.77,2026-01-05,FedEx_FirstPriorityOvernight.csv
FedEx,FedEx Priority Overnight,MORNING_OVERNIGHT,13,,18.0,18.0,flat_per_package,234.56,2026-01-05,FedEx_FirstPriorityOvernight.csv
